customer_id,age,gender,gdpr_email,gdpr_sms,gdpr_inapp,overdue_days,bank_segment,card_type,points_balance,tech_purchase_ratio,total_tx_count,is_control_group,send_channel,targeted,campaign_clicked,recency,frequency,monetary,churn_prob,is_churn_next_90d
100885,25,X,0,1,0,0.0,Mass Market,Gold Credit,162,0.08771929824561403,57,0,sms,0,0,17,57,4777.04,0.3351377484880634,0
100886,78,M,1,0,1,22.0,Mass Market,Standard Debit,404,0.10256410256410256,39,0,in_app,0,0,26,39,4017.1,0.4176466844478455,0
100887,58,X,1,0,0,0.0,Mass Market,Gold Credit,108,0.14583333333333334,48,0,email,0,0,12,48,3484.23,0.3559878525692219,1
100888,56,M,0,1,1,0.0,Mass Market,Standard Credit,102,0.13333333333333333,45,0,in_app,0,0,28,45,4999.6900000000005,0.4054366525702647,0
100889,18,M,1,1,1,0.0,Mass Market,Standard Debit,173,0.0851063829787234,47,0,sms,0,0,3,47,3313.0099999999998,0.3368757950469982,0
100890,20,M,0,1,0,47.0,Mass Market,Standard Debit,76,0.09302325581395349,43,0,sms,0,0,14,43,3367.35,0.3791408268558968,0
100891,30,F,1,0,0,0.0,Mass Market,Debit Plus,247,0.08333333333333333,48,0,email,0,0,5,48,3148.12,0.3370601717537141,0
100892,45,M,0,1,0,0.0,Mass Market,Gold Credit,57,0.0784313725490196,51,0,sms,0,0,14,51,4351.18,0.35084544070783014,0
100893,79,F,1,1,1,0.0,Mass Market,Debit Plus,347,0.16666666666666666,48,0,email,1,0,20,48,3783.13,0.3718392009518856,0
100894,74,F,1,1,1,0.0,Affluent,Debit Plus,254,0.21311475409836064,61,0,email,1,1,14,61,11035.43,0.06226903091973934,0
100895,77,F,1,0,1,9.0,Student,Standard Credit,246,0.17073170731707318,41,0,in_app,1,1,121,41,1034.66,0.3922679370172879,0
100896,66,F,0,1,1,0.0,Mass Market,Standard Debit,76,0.038461538461538464,52,0,sms,0,0,4,52,5618.42,0.3228433803410589,0
100897,42,M,1,1,1,0.0,Student,Standard Credit,106,0.2,50,1,email,0,0,3,50,1937.1499999999999,0.32713492208877815,1
100898,73,M,1,0,0,0.0,Affluent,Standard Credit,405,0.23529411764705882,34,0,email,1,0,20,34,14027.98,0.42099654513320195,1
100899,50,M,1,0,0,0.0,Private Banking,Gold Credit,424,0.17647058823529413,51,0,email,1,0,11,51,13593.1,0.3382670865607717,1
100900,55,M,1,0,1,7.0,Mass Market,Standard Credit,51,0.08108108108108109,37,0,in_app,0,0,21,37,5672.61,0.41784082455980454,0
100901,70,M,1,1,1,107.0,Student,Debit Plus,95,0.04878048780487805,41,0,in_app,0,0,119,41,1839.97,0.639630829981189,1
100902,23,M,1,0,0,0.0,Mass Market,Standard Credit,74,0.07317073170731707,41,0,email,0,0,103,41,2567.0499999999997,0.6012885865065779,1
100903,75,M,1,0,1,0.0,Student,Debit Plus,21,0.14583333333333334,48,0,in_app,0,0,19,48,2860.13,0.374160048857634,0
100904,61,X,1,1,1,24.0,Mass Market,Gold Credit,44,0.1,50,0,email,0,0,6,50,3215.68,0.33528206891344803,0
100905,62,F,1,0,1,0.0,Private Banking,Standard Credit,4879,0.23255813953488372,43,0,in_app,1,1,17,43,16248.130000000001,0.06660658475132064,0
100906,49,M,1,1,1,0.0,Student,Debit Plus,14,0.21818181818181817,55,1,in_app,0,0,8,55,2394.87,0.3226917003886412,0
100907,62,F,0,0,0,0.0,Mass Market,Gold Credit,57,0.10256410256410256,39,0,,0,0,35,39,4064.54,0.4444272212461324,1
100908,78,M,1,1,1,0.0,Mass Market,Debit Plus,576,0.1509433962264151,53,0,in_app,0,0,60,53,7438.98,0.4472733779537246,0
100909,64,M,1,0,1,0.0,Mass Market,Debit Plus,462,0.10638297872340426,47,0,email,0,0,52,47,4249.7699999999995,0.451034532424883,0
100910,38,F,1,1,1,101.0,Student,Debit Plus,14,0.1702127659574468,47,0,sms,0,0,15,47,2704.29,0.3681713415204562,1
100911,33,F,0,0,0,0.0,Mass Market,Debit Plus,400,0.11627906976744186,43,0,,0,0,77,43,2563.05,0.5266074901536246,0
100912,71,M,0,1,0,0.0,Mass Market,Standard Debit,57,0.1,50,0,sms,0,0,35,50,2965.71,0.4051415069604181,0
100913,38,X,0,0,1,0.0,Affluent,Standard Debit,71,0.21428571428571427,42,0,in_app,1,0,63,42,7246.53,0.5011423860930206,1
100914,28,F,1,0,1,40.0,Mass Market,Gold Credit,343,0.06,50,0,in_app,0,0,55,50,4607.25,0.44929552080535284,0
100915,77,F,1,1,1,0.0,Mass Market,Debit Plus,295,0.11904761904761904,42,0,in_app,0,0,1,42,3421.37,0.34812953710078953,0
100916,54,F,1,0,1,0.0,Mass Market,Gold Credit,70,0.020833333333333332,48,0,in_app,0,0,50,48,4402.25,0.4483273770294723,1
100917,53,F,1,0,1,90.0,Mass Market,Gold Credit,19,0.07894736842105263,38,0,in_app,0,0,54,38,2027.6299999999999,0.494444454471048,1
100918,52,M,1,1,1,0.0,Mass Market,Standard Credit,46,0.09803921568627451,51,0,sms,0,0,10,51,6748.31,0.34134341899361575,1
100919,36,M,0,1,1,0.0,Mass Market,Standard Debit,295,0.12195121951219512,41,0,in_app,0,0,38,41,4860.66,0.44107294634854655,0
100920,37,M,0,1,1,0.0,Mass Market,Debit Plus,669,0.08823529411764706,34,0,in_app,0,0,44,34,1690.09,0.47513202279608485,1
100921,74,M,0,1,1,0.0,Mass Market,Standard Credit,60,0.07142857142857142,42,0,sms,0,0,6,42,4669.69,0.3636210407073087,0
100922,35,F,1,1,0,0.0,Mass Market,Gold Credit,341,0.06060606060606061,33,0,sms,0,0,89,33,1878.51,0.5921644674815688,1
100923,64,M,0,1,1,0.0,Mass Market,Standard Debit,52,0.14634146341463414,41,0,sms,0,0,20,41,2703.98,0.40112512278829415,0
100924,58,X,1,1,1,51.0,Student,Standard Credit,57,0.2631578947368421,38,1,in_app,0,0,4,38,2098.42,0.37311942276442084,0
100925,66,F,1,1,0,0.0,Affluent,Standard Credit,70,0.3191489361702128,47,0,email,1,0,20,47,12019.45,0.3794350374849588,0
100926,31,F,0,1,1,174.0,Affluent,Standard Debit,704,0.15789473684210525,38,0,in_app,0,0,27,38,12157.53,0.4192750073770736,0
100927,32,F,1,0,1,0.0,Mass Market,Debit Plus,63,0.06060606060606061,33,0,in_app,0,0,8,33,3683.84,0.400551230078768,1
100928,48,F,1,0,1,0.0,Mass Market,Gold Credit,520,0.03125,32,0,in_app,0,0,74,32,2258.83,0.5569034017959853,0
100929,18,M,1,1,1,0.0,Affluent,Standard Credit,274,0.12244897959183673,49,0,in_app,0,0,52,49,10688.24,0.4466230424184489,0
100930,70,F,0,0,1,0.0,Student,Standard Debit,25,0.1956521739130435,46,0,in_app,1,0,5,46,1851.3300000000002,0.3474283666853262,0
100931,71,M,0,0,1,15.0,Mass Market,Standard Debit,367,0.125,40,0,in_app,0,0,9,40,3172.54,0.3735500102421756,1
100932,71,F,1,0,0,38.0,Mass Market,Gold Credit,115,0.06,50,0,email,0,0,14,50,3183.75,0.353574213460575,0
100933,20,M,0,1,1,13.0,Mass Market,Standard Credit,54,0.08333333333333333,48,0,sms,0,0,63,48,4324.78,0.47996079999061514,1
100934,33,F,1,1,1,0.0,Student,Gold Credit,40,0.13793103448275862,58,0,sms,0,0,2,58,1969.22,0.2971069187876192,1
100935,40,F,1,0,1,0.0,Mass Market,Debit Plus,367,0.08108108108108109,37,0,email,0,0,3,37,3503.9900000000002,0.36977154233327286,0
100936,74,M,0,0,1,24.0,Mass Market,Debit Plus,114,0.13333333333333333,45,0,in_app,0,0,39,45,5163.44,0.4318323582962675,1
100937,28,M,0,0,1,47.0,Mass Market,Standard Credit,29,0.02,50,0,in_app,0,0,17,50,3662.58,0.36207004545159666,0
100938,29,X,0,0,1,96.0,Mass Market,Debit Plus,97,0.0,41,0,in_app,0,0,64,41,4129.67,0.5067515313380994,0
100939,27,F,1,1,1,0.0,Student,Debit Plus,154,0.10344827586206896,58,0,email,0,0,7,58,2234.93,0.3075279589334381,0
100940,49,F,0,1,1,0.0,Mass Market,Debit Plus,15,0.1891891891891892,37,0,in_app,1,0,17,37,3856.04,0.4087020165605401,0
100941,33,F,1,1,0,0.0,Mass Market,Standard Debit,105,0.06,50,0,sms,0,0,6,50,4189.56,0.33439582744897034,0
100942,25,M,0,1,1,0.0,Mass Market,Standard Credit,209,0.02127659574468085,47,0,sms,0,0,8,47,4468.2300000000005,0.34843006198346077,0
100943,55,M,1,0,0,34.0,Mass Market,Standard Credit,16,0.05660377358490566,53,0,email,0,0,14,53,4678.92,0.34429825405749076,0
100944,29,M,0,1,1,10.0,Mass Market,Debit Plus,85,0.07407407407407407,54,0,in_app,0,0,21,54,4181.63,0.356632568193187,0
100945,41,F,1,1,1,0.0,Student,Standard Debit,141,0.14893617021276595,47,0,sms,0,0,29,47,3399.62,0.40014264096928387,0
100946,45,M,1,0,0,0.0,Affluent,Gold Credit,25,0.30303030303030304,33,0,email,1,0,56,33,9978.33,0.517045343910999,0
100947,70,F,1,1,1,0.0,Affluent,Standard Debit,1115,0.28888888888888886,45,1,in_app,0,0,15,45,5649.01,0.3593182666569208,0
100948,25,F,1,0,1,0.0,Affluent,Gold Credit,1473,0.23404255319148937,47,0,email,1,0,55,47,8813.95,0.4435925466039041,0
100949,75,F,1,0,1,0.0,Student,Gold Credit,16,0.1111111111111111,54,0,email,0,0,79,54,2846.44,0.4977316564039366,0
100950,45,F,0,0,1,0.0,Mass Market,Gold Credit,48,0.0,40,0,in_app,0,0,46,40,2230.3,0.46755659792126447,1
100951,53,X,1,1,1,0.0,Student,Standard Debit,123,0.21052631578947367,38,0,sms,1,0,98,38,1669.27,0.5992136786535716,1
100952,43,M,1,1,0,8.0,Mass Market,Debit Plus,289,0.02127659574468085,47,0,email,0,0,11,47,3541.57,0.35451415490721533,0
100953,25,F,1,1,1,0.0,Mass Market,Gold Credit,24,0.12195121951219512,41,0,sms,0,0,85,41,2741.7,0.5585367530669124,1
100954,75,F,1,1,0,10.0,Mass Market,Standard Debit,48,0.038461538461538464,52,0,sms,0,0,64,52,3220.0299999999997,0.46817771593368684,1
100955,77,F,1,1,1,0.0,Mass Market,Debit Plus,194,0.125,40,0,in_app,0,0,25,40,3264.73,0.41471079214479784,0
100956,67,F,1,0,1,0.0,Mass Market,Standard Debit,109,0.17073170731707318,41,0,email,1,0,7,41,2160.05,0.36889602933463356,0
100957,45,M,1,1,1,0.0,Mass Market,Standard Credit,140,0.02702702702702703,37,0,in_app,0,0,51,37,1550.44,0.48901155185052503,1
100958,45,M,1,0,0,0.0,Affluent,Gold Credit,2422,0.15789473684210525,38,0,email,1,0,9,38,11392.4,0.3508367000161529,1
100959,54,F,1,1,0,0.0,Affluent,Debit Plus,436,0.2,50,0,sms,1,1,20,50,15638.880000000001,0.11340330298380691,1
100960,58,M,1,0,1,0.0,Mass Market,Debit Plus,427,0.021739130434782608,46,0,in_app,0,0,35,46,3900.49,0.41405165826487417,0
100961,53,F,1,0,1,0.0,Mass Market,Debit Plus,216,0.015384615384615385,65,0,email,0,0,14,65,8010.32,0.29853540148074886,0
100962,44,F,1,1,1,0.0,Student,Debit Plus,6,0.1346153846153846,52,0,email,0,0,12,52,2119.5099999999998,0.34318405024050314,0
100963,71,M,1,1,1,0.0,Mass Market,Debit Plus,273,0.0975609756097561,41,0,sms,0,0,3,41,2606.87,0.35685151161577017,0
100964,34,F,0,0,1,0.0,Student,Standard Credit,37,0.1951219512195122,41,0,in_app,1,0,2,41,1750.42,0.3578647901476989,0
100965,26,M,0,0,0,54.0,Mass Market,Debit Plus,51,0.1388888888888889,36,0,,0,0,21,36,2109.13,0.42141225313123315,0
100966,50,F,0,0,1,0.0,Affluent,Standard Credit,273,0.21428571428571427,42,0,in_app,1,0,61,42,7534.61,0.4933767014018295,1
100967,70,F,1,1,1,0.0,Student,Gold Credit,41,0.07692307692307693,39,0,sms,0,0,22,39,1732.6299999999999,0.4132587118401254,0
100968,37,F,0,1,1,0.0,Mass Market,Standard Credit,184,0.12195121951219512,41,0,sms,0,0,7,41,4828.01,0.3678063881897839,1
100969,30,M,0,0,1,0.0,Mass Market,Debit Plus,690,0.045454545454545456,44,0,in_app,0,0,39,44,3788.48,0.4270353428752509,0
100970,45,M,0,0,1,0.0,Mass Market,Standard Debit,386,0.0784313725490196,51,0,in_app,0,0,4,51,3488.57,0.321910958847109,0
100971,65,F,1,1,1,173.0,Mass Market,Standard Credit,46,0.11320754716981132,53,0,sms,0,0,19,53,3773.9500000000003,0.35593969228554123,0
100972,46,F,1,0,0,0.0,Mass Market,Gold Credit,297,0.02127659574468085,47,0,email,0,0,35,47,4012.29,0.412368941011185,0
100973,30,F,0,1,1,0.0,Student,Gold Credit,0,0.09302325581395349,43,0,sms,0,0,5,43,1337.07,0.3585058661145617,1
100974,63,M,1,1,1,0.0,Mass Market,Standard Debit,28,0.09090909090909091,55,0,sms,0,0,3,55,5571.78,0.3104110060222789,0
100975,52,M,1,1,1,0.0,Mass Market,Debit Plus,45,0.13157894736842105,38,0,sms,0,0,12,38,5912.57,0.3926174368451813,1
100976,78,M,1,1,1,18.0,Private Banking,Standard Debit,1364,0.13953488372093023,43,0,in_app,0,0,11,43,13951.119999999999,0.35318167945008494,0
100977,23,F,1,1,1,0.0,Mass Market,Standard Debit,43,0.1568627450980392,51,0,sms,1,0,1,51,3423.37,0.31964787420462715,1
100978,35,M,1,1,0,0.0,Mass Market,Standard Credit,91,0.08928571428571429,56,0,sms,0,0,58,56,5284.4,0.43877452043507037,1
100979,68,M,1,1,1,129.0,Affluent,Gold Credit,222,0.1875,32,0,in_app,0,0,47,32,11350.09,0.49601551797383997,1
100980,22,F,1,0,0,0.0,Mass Market,Standard Credit,82,0.16666666666666666,48,1,email,0,0,43,48,4543.46,0.43124482188590985,0
100981,64,M,1,0,1,0.0,Student,Gold Credit,143,0.16326530612244897,49,0,in_app,1,0,6,49,2729.81,0.33741517117367514,0
100982,42,X,1,0,1,11.0,Mass Market,Gold Credit,1189,0.1,50,0,in_app,0,0,6,50,4398.7300000000005,0.3186468807687437,1
100983,19,F,1,0,0,36.0,Mass Market,Standard Credit,231,0.07894736842105263,38,0,email,0,0,80,38,2083.28,0.5541663345354229,1
100984,27,F,1,1,1,0.0,Mass Market,Debit Plus,170,0.11363636363636363,44,0,in_app,0,0,42,44,3424.75,0.44183656495780255,1
100985,73,M,0,0,0,0.0,Student,Debit Plus,62,0.23404255319148937,47,0,,0,0,47,47,2098.66,0.44476865717809067,1
100986,47,M,0,0,1,0.0,Mass Market,Standard Credit,295,0.08333333333333333,48,0,in_app,0,0,1,48,2837.16,0.32670096567221807,1
100987,67,F,1,1,1,0.0,Student,Debit Plus,67,0.16666666666666666,36,1,email,0,0,32,36,1938.16,0.4477498446628439,1
100988,76,F,1,1,0,2.0,Private Banking,Gold Credit,128,0.25,40,0,sms,1,0,20,40,11464.8,0.4035923816662751,0
100989,62,F,1,1,0,0.0,Affluent,Debit Plus,297,0.16326530612244897,49,0,sms,1,0,10,49,6976.09,0.3448396104383762,1
100990,22,M,0,0,1,0.0,Mass Market,Debit Plus,84,0.09803921568627451,51,0,in_app,0,0,18,51,3838.92,0.36011500564447646,1
100991,72,F,1,1,1,0.0,Mass Market,Standard Credit,92,0.07272727272727272,55,0,email,0,0,38,55,5277.26,0.3940222417139396,0
100992,73,F,1,0,1,0.0,Mass Market,Debit Plus,84,0.075,40,0,in_app,0,0,45,40,2713.2599999999998,0.4646181112345386,0
100993,50,F,1,0,0,0.0,Student,Debit Plus,77,0.10810810810810811,37,0,email,0,0,24,37,1210.99,0.42470945910785085,0
100994,71,F,1,0,1,0.0,Mass Market,Gold Credit,275,0.06521739130434782,46,0,email,0,0,7,46,2018.65,0.34862714741022355,0
100995,18,F,0,0,0,0.0,Mass Market,Standard Credit,1,0.025,40,0,,0,0,4,40,2388.37,0.36679016434305145,1
100996,35,F,0,0,1,0.0,Mass Market,Standard Debit,70,0.19444444444444445,36,0,in_app,1,0,97,36,1483.6,0.6047110899349244,1
100997,49,M,1,1,1,0.0,Private Banking,Gold Credit,1466,0.20454545454545456,44,0,sms,1,0,45,44,18568.25,0.43025394278639517,1
100998,64,F,1,1,1,29.0,Mass Market,Debit Plus,26,0.06382978723404255,47,0,in_app,0,0,39,47,5085.43,0.42596801343003393,0
100999,66,M,1,0,1,0.0,Mass Market,Standard Debit,15,0.14285714285714285,35,0,in_app,0,0,27,35,3105.94,0.4399994630753779,0
101000,28,M,1,1,0,0.0,Mass Market,Standard Credit,353,0.09090909090909091,44,0,sms,0,0,11,44,2923.94,0.3642986135112294,0
101001,38,M,1,1,1,0.0,Affluent,Standard Credit,482,0.13333333333333333,45,0,email,0,0,3,45,9330.79,0.3395293306730749,0
101002,43,M,1,1,0,33.0,Mass Market,Standard Debit,387,0.08,50,0,sms,0,0,10,50,5673.03,0.33996061249312803,0
101003,42,M,1,0,1,0.0,Mass Market,Standard Credit,347,0.14583333333333334,48,0,in_app,0,0,73,48,4775.39,0.49985852462338326,0
101004,39,M,1,1,1,0.0,Mass Market,Debit Plus,448,0.06818181818181818,44,0,in_app,0,0,31,44,4854.65,0.4112275801383812,0
101005,76,F,0,0,0,0.0,Mass Market,Debit Plus,10,0.1282051282051282,39,0,,0,0,62,39,2347.49,0.5103274543345859,1
101006,44,F,1,1,1,0.0,Student,Debit Plus,10,0.09302325581395349,43,0,email,0,0,16,43,1479.44,0.38493062893776053,1
101007,66,M,0,1,1,0.0,Mass Market,Standard Debit,70,0.18604651162790697,43,0,in_app,1,0,14,43,4507.21,0.3792279981474847,1
101008,30,F,0,0,1,0.0,Mass Market,Standard Debit,29,0.10256410256410256,39,0,in_app,0,0,27,39,3921.0699999999997,0.42551034910929164,0
101009,50,F,1,1,0,171.0,Mass Market,Debit Plus,133,0.06382978723404255,47,0,sms,0,0,21,47,3704.89,0.38093519786048324,0
101010,51,M,0,0,0,115.0,Mass Market,Standard Debit,321,0.1282051282051282,39,0,,0,0,15,39,3128.08,0.39228250567230033,0
101011,58,M,1,0,1,0.0,Affluent,Standard Debit,2416,0.3076923076923077,39,1,email,0,0,56,39,4312.8,0.4608790127846214,1
101012,52,F,1,0,0,0.0,Student,Standard Debit,110,0.06382978723404255,47,0,email,0,0,95,47,1992.28,0.5600133158308941,0
101013,18,F,1,1,1,0.0,Mass Market,Debit Plus,122,0.04878048780487805,41,0,in_app,0,0,30,41,2941.4,0.4242627137584152,0
101014,38,F,0,0,1,0.0,Affluent,Gold Credit,810,0.2222222222222222,45,1,in_app,0,0,19,45,14862.05,0.3734113097281016,1
101015,65,M,1,0,0,12.0,Mass Market,Debit Plus,52,0.08888888888888889,45,0,email,0,0,10,45,2869.59,0.3626848191305992,0
101016,72,M,1,0,1,0.0,Mass Market,Gold Credit,103,0.09302325581395349,43,0,in_app,0,0,48,43,4360.17,0.4608741599084852,0
101017,23,M,0,1,0,0.0,Affluent,Standard Credit,1639,0.06976744186046512,43,0,sms,0,0,69,43,7796.0,0.4892829469431242,0
101018,45,M,1,1,1,47.0,Student,Gold Credit,1,0.07692307692307693,52,0,sms,0,0,15,52,1416.9,0.3505030697950873,1
101019,34,M,0,0,1,0.0,Affluent,Standard Debit,609,0.24444444444444444,45,0,in_app,1,1,27,45,7492.36,0.1456552194938831,0
101020,22,M,0,0,1,0.0,Mass Market,Standard Credit,412,0.10526315789473684,57,0,in_app,0,0,22,57,7323.29,0.34358290602455493,1
101021,48,F,0,1,1,20.0,Student,Debit Plus,7,0.16666666666666666,36,0,sms,1,0,6,36,1872.24,0.38581962521157387,1
101022,22,F,0,1,0,0.0,Mass Market,Debit Plus,810,0.16326530612244897,49,0,sms,1,0,26,49,4139.51,0.3760338080027738,1
101023,55,M,0,1,1,0.0,Mass Market,Gold Credit,2,0.06976744186046512,43,0,sms,0,0,7,43,4541.12,0.3633077268917619,0
101024,20,F,1,1,1,0.0,Affluent,Debit Plus,1738,0.2222222222222222,36,0,in_app,1,0,55,36,9912.15,0.4790281955111497,0
101025,70,M,0,1,1,0.0,Affluent,Debit Plus,349,0.17391304347826086,46,0,in_app,1,0,20,46,9402.87,0.3789530009975468,0
101026,40,M,1,1,1,0.0,Affluent,Standard Debit,114,0.14,50,0,sms,0,0,1,50,12462.76,0.32218777582559804,1
101027,54,M,1,0,0,49.0,Student,Gold Credit,9,0.1388888888888889,36,0,email,0,0,4,36,2860.58,0.3809596502399817,0
101028,70,F,1,1,1,0.0,Student,Standard Credit,60,0.16666666666666666,48,0,sms,1,0,9,48,1983.55,0.3494388460903315,0
101029,54,X,0,0,1,0.0,Mass Market,Debit Plus,409,0.15625,32,0,in_app,1,0,8,32,3221.3599999999997,0.3990957808352903,0
101030,27,F,0,1,0,52.0,Mass Market,Gold Credit,205,0.12244897959183673,49,0,sms,0,0,63,49,9743.37,0.4741955605808893,0
101031,27,M,0,1,1,0.0,Student,Standard Credit,132,0.10869565217391304,46,0,in_app,0,0,14,46,1814.1,0.3676129424201233,0
101032,36,F,1,1,0,0.0,Mass Market,Standard Credit,370,0.07317073170731707,41,0,email,0,0,5,41,3723.84,0.36027316027616074,0
101033,34,M,1,1,1,0.0,Mass Market,Debit Plus,2,0.18421052631578946,38,0,email,1,0,46,38,2742.21,0.4753677682996294,0
101034,38,F,1,0,1,0.0,Mass Market,Standard Credit,221,0.05714285714285714,35,0,email,0,0,62,35,3192.0499999999997,0.5215476448661234,0
101035,31,F,0,0,0,43.0,Affluent,Debit Plus,291,0.18867924528301888,53,0,,0,0,5,53,13457.36,0.31856377275825953,1
101036,26,M,0,1,1,0.0,Student,Standard Debit,30,0.14035087719298245,57,0,sms,0,0,1,57,2471.01,0.29840817390782964,0
101037,63,F,1,1,1,0.0,Mass Market,Debit Plus,20,0.047619047619047616,42,0,email,0,0,66,42,1940.24,0.5091297188831125,0
101038,18,F,1,1,1,28.0,Mass Market,Standard Credit,66,0.125,48,0,email,0,0,11,48,4515.58,0.3541825926731396,1
101039,68,M,1,0,1,0.0,Mass Market,Standard Credit,200,0.175,40,0,in_app,1,0,4,40,2861.81,0.36389898317205044,0
101040,62,F,1,0,1,0.0,Mass Market,Standard Credit,49,0.13043478260869565,46,0,email,0,0,35,46,2715.1,0.4195434496349163,0
101041,30,M,0,1,0,0.0,Affluent,Gold Credit,834,0.13333333333333333,60,0,sms,0,0,28,60,12909.26,0.3412303264251037,0
101042,21,F,1,0,1,6.0,Mass Market,Standard Credit,513,0.09523809523809523,63,0,in_app,0,0,55,63,5855.76,0.4003970961151222,0
101043,79,F,1,0,1,0.0,Student,Standard Credit,0,0.15,40,0,in_app,0,0,18,40,2080.03,0.4006211180124224,0
101044,18,F,1,1,0,16.0,Affluent,Debit Plus,1233,0.2391304347826087,46,0,email,1,1,1,46,14253.88,0.07021604423015587,0
101045,66,F,1,1,1,0.0,Student,Standard Debit,51,0.08333333333333333,60,0,sms,0,0,28,60,3111.9,0.35260617997733384,0
101046,57,F,0,0,1,0.0,Mass Market,Standard Debit,10,0.09302325581395349,43,0,in_app,0,0,5,43,3364.26,0.3583605806285818,0
101047,49,M,1,0,0,0.0,Mass Market,Gold Credit,312,0.16666666666666666,48,1,email,0,0,7,48,6278.0,0.3409467339692406,0
101048,51,F,1,1,0,0.0,Mass Market,Debit Plus,51,0.10810810810810811,37,0,email,0,0,13,37,3409.44,0.39851715306221996,0
101049,45,M,1,1,1,0.0,Student,Gold Credit,15,0.10526315789473684,38,0,sms,0,0,25,38,2274.0,0.4244542594866961,1
101050,48,F,0,1,1,0.0,Mass Market,Debit Plus,20,0.125,40,0,sms,0,0,83,40,2411.8,0.5573353779583369,1
101051,25,M,0,1,1,0.0,Mass Market,Gold Credit,153,0.09433962264150944,53,0,sms,0,0,10,53,5383.64,0.33264600715077314,1
101052,56,M,0,0,1,0.0,Mass Market,Standard Debit,138,0.13725490196078433,51,0,in_app,0,0,22,51,3820.08,0.3689922997689771,1
101053,43,F,1,1,1,0.0,Mass Market,Standard Debit,85,0.043478260869565216,46,0,email,0,0,2,46,4431.85,0.33931027695785226,0
101054,75,M,1,0,0,12.0,Affluent,Gold Credit,148,0.1568627450980392,51,0,email,1,0,13,51,13734.05,0.34710788384821445,1
101055,51,F,1,0,0,0.0,Affluent,Debit Plus,1456,0.2,35,0,email,1,0,36,35,5738.36,0.4408029549804496,1
101056,71,M,0,1,0,29.0,Affluent,Debit Plus,1672,0.2857142857142857,49,0,sms,1,0,24,49,16933.02,0.3586792812369059,0
101057,71,M,1,1,1,4.0,Mass Market,Standard Credit,156,0.06666666666666667,45,0,in_app,0,0,8,45,3032.06,0.35634293220201163,1
101058,20,F,1,1,0,0.0,Mass Market,Debit Plus,56,0.0784313725490196,51,0,sms,0,0,16,51,4727.85,0.35569088713082425,0
101059,76,M,0,0,1,76.0,Mass Market,Debit Plus,20,0.075,40,0,in_app,0,0,87,40,3766.13,0.5669972137071291,0
101060,67,M,0,1,1,0.0,Mass Market,Standard Debit,406,0.13725490196078433,51,0,sms,0,0,62,51,4190.21,0.46171700623263706,1
101061,29,F,1,0,1,0.0,Affluent,Debit Plus,81,0.1590909090909091,44,0,in_app,1,0,48,44,13954.23,0.4576223594062125,1
101062,18,M,1,0,1,0.0,Affluent,Debit Plus,11,0.17142857142857143,35,1,email,0,0,23,35,6912.99,0.4303957415209776,1
101063,71,F,1,1,0,0.0,Affluent,Standard Debit,507,0.18421052631578946,38,0,sms,1,1,13,38,8887.24,0.13832070633010562,0
101064,61,M,0,0,1,56.0,Mass Market,Standard Debit,263,0.09090909090909091,55,0,in_app,0,0,7,55,4824.32,0.31665863285054235,0
101065,22,M,0,0,1,129.0,Affluent,Standard Credit,489,0.10416666666666667,48,0,in_app,0,0,12,48,13215.23,0.35045247555338577,1
